case,policy,refinement,repetition,pass,points,attempts,rejects,solves,doubling,voltage_error,current_error,voltage_limit,current_limit,seconds
rc_a1_t1.0000000000000001e-09_b0,0,1,9,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.01083598
rc_a1_t1.0000000000000001e-09_b0,0,1,10,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010922985
rc_a1_t1.0000000000000001e-09_b0,1,0,0,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00074468400000000001
rc_a1_t1.0000000000000001e-09_b0,1,0,1,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00071125099999999998
rc_a1_t1.0000000000000001e-09_b0,1,0,2,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00072170000000000003
rc_a1_t1.0000000000000001e-09_b0,1,0,3,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00074317100000000004
rc_a1_t1.0000000000000001e-09_b0,1,0,4,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00073069699999999999
rc_a1_t1.0000000000000001e-09_b0,1,0,5,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00073581700000000005
rc_a1_t1.0000000000000001e-09_b0,1,0,6,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00074090699999999996
rc_a1_t1.0000000000000001e-09_b0,1,0,7,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00074902200000000001
rc_a1_t1.0000000000000001e-09_b0,1,0,8,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.000723984
rc_a1_t1.0000000000000001e-09_b0,1,0,9,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00069986799999999997
rc_a1_t1.0000000000000001e-09_b0,1,0,10,0,267,300,34,1354,76,0.00030988131527165397,0,0.00020020000000000001,0,0.00073557699999999995
rc_a1_t1.0000000000000001e-09_b0,1,1,0,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045345380000000003
rc_a1_t1.0000000000000001e-09_b0,1,1,1,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045145000000000003
rc_a1_t1.0000000000000001e-09_b0,1,1,2,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045797829999999996
rc_a1_t1.0000000000000001e-09_b0,1,1,3,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045174560000000004
rc_a1_t1.0000000000000001e-09_b0,1,1,4,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045307009999999998
rc_a1_t1.0000000000000001e-09_b0,1,1,5,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045535539999999996
rc_a1_t1.0000000000000001e-09_b0,1,1,6,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045355789999999997
rc_a1_t1.0000000000000001e-09_b0,1,1,7,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045212120000000001
rc_a1_t1.0000000000000001e-09_b0,1,1,8,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045412899999999999
rc_a1_t1.0000000000000001e-09_b0,1,1,9,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.004558894
rc_a1_t1.0000000000000001e-09_b0,1,1,10,1,2594,2607,14,8395,127,0.00013050607087350397,0,0.00020020000000000001,0,0.0045835809999999998
rc_a1_t0.001_b0,0,0,0,0,256,289,34,2598,289,0.00033018648739502332,0,0.00020020000000000001,0,0.0012448629999999999
